school_id,school_name
1790,동덕여자대학교 보건과학대학원
1791,동덕여자대학교 비만미용향장대학원
1792,동덕여자대학교 스타트업대학원
1793,동덕여자대학교 엔터테인먼트디자인전문대
1794,동덕여자대학교 일반대학원
1795,동덕여자대학교 패션전문대학원
1796,동명대학교 복지산업대학원
1797,동명대학교 일반대학원
1798,동서대학교 경영대학원
1799,동서대학교 디자인전문대학원
1800,동서대학교 선교복지대학원
1801,동서대학교 일반대학원
1802,동신대학교 교육대학원
1803,동신대학교 대학원
1804,동신대학교 사회개발대학원
1805,동아대학교 경영대학원
1806,동아대학교 경찰법무대학원
1807,동아대학교 교육대학원
1808,동아대학교 국제전문대학원
1809,동아대학교 대학원
1810,동아대학교 문화예술대학원
1811,동아대학교 법무대학원
1812,동아대학교 법학전문대학원
1813,동아대학교 사회복지대학원
1814,성균관대학교 경영(전문)대학원
1815,동국대학교 국제정보보호대학원
1816,동국대학교 대학원
1817,동국대학교 문화예술대학원
1818,동국대학교 미래융합대학원
1819,동국대학교 법무대학원
1820,동국대학교 불교대학원
1821,동국대학교 산업대학원
1822,동국대학교 언론정보대학원
1823,동국대학교 영상대학원(전문)
1824,동국대학교 영상정보통신대학원
1825,동국대학교 행정대학원
1826,동국대학교(WISE) 경영대학원
1827,동국대학교(WISE) 불교문화대학원
1828,동국대학교(WISE) 사회과학대학원
1829,동국대학교(WISE) 의학전문대학원
1830,동국대학교(WISE) 일반대학원
1831,동덕여자대학교 공연예술대학원
1832,동덕여자대학교 교육대학원
1833,동덕여자대학교 국제문화대학원
1834,동덕여자대학교 디자인대학원
1835,동덕여자대학교 문화 예술치료대학원
1836,동덕여자대학교 문화산업예술대학원
1837,동덕여자대학교 미래전략융합대학원
1838,동덕여자대학교 미용보건대학원
1839,성공회대학교 신학전문대학원
1840,대전대학교 경영행정 사회복지 상담대학
1841,대전대학교 경영행정 사회복지대학원
1842,대전대학교 교육대학원
1843,대전대학교 보건의료대학원
1844,대전대학교 상담대학원
1845,대전대학교 일반대학원
1846,대전신학대학교 신학대학원
1847,대전신학대학교 일반대학원
1848,대진대학교 DNA플러스융합기술전문대학
1849,대진대학교 공공정책대학원
1850,대진대학교 교육대학원
1851,대진대학교 대학원
1852,대진대학교 문화예술전문대학원
1853,대진대학교 통일대학원
1854,덕성여자대학교 교육대학원
1855,덕성여자대학교 대학원
1856,덕성여자대학교 문화산업대학원
1857,덕성여자대학교 상담산업대학원
1858,동국대학교 경영대학원
1859,동국대학교 경영전문대학원
1860,동국대학교 경찰사법대학원
1861,동국대학교 교육대학원
1862,동국대학교 교육서비스과학대학원
1863,동국대학교 국제정보대학원
1864,대구가톨릭대학교 신학대학원
1865,대구가톨릭대학교 예술대학원
1866,대구가톨릭대학교 유스티노자유대학원
1867,대구가톨릭대학교 유아교육대학원
1868,대구가톨릭대학교 의료보건산업대학원
1869,대구경북과학기술원 일반대학원
1870,대구교육대학교 교육대학원
1871,대구교육대학교 교육전문대학원
1872,대구대학교 교육대학원
1873,대구대학교 대학원
1874,대구대학교 디자인산업행정대학원
1875,대구대학교 디자인대학원
1876,대구대학교 사회복지대학원
1877,대구대학교 산업 행정대학원
1878,대구대학교 재활과학대학원
1879,대구대학교 특수교육대학원
1880,대구사이버대학교 휴먼케어대학원
1881,대구한의대학교 대학원
1882,대구한의대학교 보건복지대학원
1883,대구한의대학교 사회개발대학원
1884,대구한의대학교 한방산업대학원
1885,대신대학교 대학원
1886,대신대학교 신학대학원
1887,대전가톨릭대학교 대학원
1888,남서울대학교 특수대학원(산업대)
1889,단국대학교 경영대학원
1890,단국대학교 교육대학원
1891,단국대학교 교육대학원
1892,단국대학교 국제대학원
1893,단국대학교 문화예술대학원
1894,단국대학교 보건복지대학원
1895,단국대학교 부동산건설대학원
1896,단국대학교 스포츠과학대학원
1897,단국대학교 영화콘텐츠전문대학원
1898,단국대학교 일반대학원
1899,단국대학교 일반대학원
1900,단국대학교 정보·지식재산대학원
1901,단국대학교 정보융합기술 창업대학원
1902,단국대학교 정책경영대학원
1903,단국대학교 특수교육대학원
1904,단국대학교 행정법무대학원
1905,대구가톨릭대학교 경영대학원
1906,대구가톨릭대학교 교육대학원
1907,대구가톨릭대학교 대학원
1908,대구가톨릭대학교 디자인대학원
1909,대구가톨릭대학교 사회복지대학원
1910,대구가톨릭대학교 사회적경제경영대학원
1911,대구가톨릭대학교 상담대학원
1912,극동대학교 산업기술보안대학원
1913,극동대학교 일반대학원
1914,금강대학교 일반대학원
1915,김천대학교 글로컬휴먼대학원
1916,김천대학교 대학원
1917,김천대학교 사회문화대학원
1918,나사렛대학교 교육대학원
1919,나사렛대학교 미래재활복지대학원
1920,나사렛대학교 사회복지대학원
1921,나사렛대학교 신학대학원
1922,나사렛대학교 일반대학원
1923,나사렛대학교 재활복지대학원
1924,남부대학교 교육대학원
1925,남부대학교 문화복지대학원
1926,남부대학교 보건경영대학원
1927,남부대학교 보건대학원
1928,남부대학교 보건복지대학원
1929,남부대학교 사회복지대학원
1930,남부대학교 산업정책대학원
1931,남부대학교 음악대학원
1932,남부대학교 일반대학원
1933,남서울대학교 국제대학원
1934,남서울대학교 일반대학원
1935,남서울대학교 특수대학원
1936,배재대학교 관광축제호텔대학원
1937,국립한밭대학교 일반대학원
1938,국립한밭대학교 정보통신전문대학원
1939,국립한밭대학교 창업경영대학원
1940,국민대학교 경영대학원
1941,국민대학교 공학대학원
1942,국민대학교 교육대학원
1943,국민대학교 글로벌 창업벤처대학원
1944,국민대학교 글로벌평화 통일대학원
1945,국민대학교 대학원
1946,국민대학교 디자인대학원
1947,국민대학교 법무대학원
1948,국민대학교 비즈니스IT전문대학원
1949,국민대학교 소프트웨어융합대학원
1950,국민대학교 스포츠산업대학원
1951,국민대학교 자동차공학전문대학원
1952,국민대학교 자동차모빌리티대학원
1953,국민대학교 자동차산업대학원
1954,국민대학교 정치대학원
1955,국민대학교 종합예술대학원
1956,국민대학교 테크노디자인전문대학원
1957,국민대학교 행정대학원
1958,극동대학교 교육대학원
1959,극동대학교 글로벌대학원
1960,극동대학교 보건과학대학원
1961,배재대학교 관광축제한류대학원
